2023.02.18_00:00,86
2023.02.18_00:05,99
2023.02.18_00:09,98
2023.02.18_00:15,94
2023.02.18_00:17,99
2023.02.18_00:24,88
2023.02.18_00:27,84
2023.02.18_00:29,84
2023.02.18_00:33,84
2023.02.18_00:38,84
2023.02.18_00:43,83
2023.02.18_00:49,80
2023.02.18_00:53,80
2023.02.18_00:54,81
2023.02.18_00:59,73
2023.02.18_01:06,73
2023.02.18_01:08,72
2023.02.18_01:15,71
2023.02.18_01:22,84
2023.02.18_01:23,84
2023.02.18_01:24,81
2023.02.18_01:28,84
2023.02.18_01:36,84
2023.02.18_01:38,84
2023.02.18_01:44,85
2023.02.18_01:50,88
2023.02.18_01:52,89
2023.02.18_02:00,91
2023.02.18_02:05,94
2023.02.18_02:12,84
2023.02.18_02:14,84
2023.02.18_02:19,84
2023.02.18_02:24,80
2023.02.18_02:26,80
2023.02.18_02:30,71
2023.02.18_02:36,73
2023.02.18_02:38,71
2023.02.18_02:42,70
2023.02.18_02:51,80
2023.02.18_02:53,79
2023.02.18_03:01,80
2023.02.18_03:06,74
2023.02.18_03:08,73
2023.02.18_03:15,71
2023.02.18_03:20,83
2023.02.18_03:23,71
2023.02.18_03:24,71
2023.02.18_03:31,84
2023.02.18_03:33,85
2023.02.18_03:42,84
2023.02.18_03:42,86
2023.02.18_03:45,72
2023.02.18_03:52,75
2023.02.18_03:55,73
2023.02.18_03:59,72
2023.02.18_04:02,72
2023.02.18_04:08,73
2023.02.18_04:08,73
2023.02.18_04:12,72
2023.02.18_04:22,73
2023.02.18_04:27,75
2023.02.18_04:29,78
2023.02.18_04:33,79
2023.02.18_04:37,76
2023.02.18_04:38,79
2023.02.18_04:44,74
2023.02.18_04:51,84
2023.02.18_04:53,84
2023.02.18_04:57,84
2023.02.18_05:06,84
2023.02.18_05:09,84
2023.02.18_05:14,84
2023.02.18_05:17,77
2023.02.18_05:21,84
2023.02.18_05:26,84
2023.02.18_05:29,84
2023.02.18_05:33,78
2023.02.18_05:40,72
2023.02.18_05:42,72
2023.02.18_05:42,79
2023.02.18_05:47,81
2023.02.18_05:50,79
2023.02.18_05:54,79
2023.02.18_06:00,73
2023.02.18_06:03,80
2023.02.18_06:08,79
2023.02.18_06:12,79
2023.02.18_06:20,79
2023.02.18_06:24,79
2023.02.18_06:32,80
2023.02.18_06:35,73
2023.02.18_06:35,73
2023.02.18_06:41,85
2023.02.18_06:46,84
2023.02.18_06:51,84
2023.02.18_06:57,79
2023.02.18_06:59,79
2023.02.18_07:04,80
2023.02.18_07:05,82
2023.02.18_07:08,84
2023.02.18_07:16,84
2023.02.18_07:19,80
2023.02.18_07:24,73
2023.02.18_07:27,78
2023.02.18_07:33,85
2023.02.18_07:42,84
2023.02.18_07:42,83
2023.02.18_07:44,80
2023.02.18_07:47,93
2023.02.18_07:48,85
2023.02.18_07:54,90
2023.02.18_08:00,72
2023.02.18_08:03,84
2023.02.18_08:12,84
2023.02.18_08:13,85
2023.02.18_08:19,85
2023.02.18_08:24,84
2023.02.18_08:32,84
2023.02.18_08:34,84
2023.02.18_08:37,84
