2023.02.16_00:02,83
2023.02.16_00:04,84
2023.02.16_00:11,84
2023.02.16_00:13,86
2023.02.16_00:22,84
2023.02.16_00:23,84
2023.02.16_00:31,84
2023.02.16_00:35,84
2023.02.16_00:38,84
2023.02.16_00:47,84
2023.02.16_00:50,84
2023.02.16_00:53,84
2023.02.16_00:58,81
2023.02.16_00:59,84
2023.02.16_01:06,84
2023.02.16_01:08,84
2023.02.16_01:15,84
2023.02.16_01:22,84
2023.02.16_01:23,72
2023.02.16_01:30,84
2023.02.16_01:37,90
2023.02.16_01:41,84
2023.02.16_01:45,85
2023.02.16_01:47,85
2023.02.16_01:53,84
2023.02.16_01:57,76
2023.02.16_01:58,83
2023.02.16_01:58,80
2023.02.16_02:04,84
2023.02.16_02:12,79
2023.02.16_02:16,79
2023.02.16_02:22,73
2023.02.16_02:25,73
2023.02.16_02:27,74
2023.02.16_02:30,73
2023.02.16_02:34,73
2023.02.16_02:38,72
2023.02.16_02:42,73
2023.02.16_02:48,72
2023.02.16_02:56,72
2023.02.16_02:58,85
2023.02.16_02:59,72
2023.02.16_03:04,76
2023.02.16_03:08,75
2023.02.16_03:13,79
2023.02.16_03:19,79
2023.02.16_03:26,79
2023.02.16_03:28,83
2023.02.16_03:30,72
2023.02.16_03:33,80
2023.02.16_03:38,73
2023.02.16_03:45,84
2023.02.16_03:49,84
2023.02.16_03:56,84
2023.02.16_03:58,83
2023.02.16_04:02,84
2023.02.16_04:03,84
2023.02.16_04:07,72
2023.02.16_04:17,79
2023.02.16_04:19,79
2023.02.16_04:24,73
2023.02.16_04:27,73
2023.02.16_04:32,73
2023.02.16_04:38,73
2023.02.16_04:42,72
2023.02.16_04:47,73
2023.02.16_04:54,72
2023.02.16_04:58,73
2023.02.16_05:00,75
2023.02.16_05:04,72
2023.02.16_05:08,73
2023.02.16_05:14,71
2023.02.16_05:20,72
2023.02.16_05:23,84
2023.02.16_05:29,80
2023.02.16_05:30,80
2023.02.16_05:37,84
2023.02.16_05:38,80
2023.02.16_05:42,81
2023.02.16_05:44,79
2023.02.16_05:48,79
2023.02.16_05:54,73
2023.02.16_06:00,80
2023.02.16_06:05,80
2023.02.16_06:11,85
2023.02.16_06:16,79
2023.02.16_06:18,79
2023.02.16_06:27,79
2023.02.16_06:31,79
2023.02.16_06:31,78
2023.02.16_06:47,90
2023.02.16_06:52,90
2023.02.16_06:57,91
2023.02.16_07:08,92
2023.02.16_07:17,93
2023.02.16_07:22,86
2023.02.16_07:26,95
2023.02.16_07:30,91
2023.02.16_07:42,100
2023.02.16_07:43,94
2023.02.16_07:52,94
2023.02.16_07:53,94
2023.02.16_08:00,114
2023.02.16_08:02,122
2023.02.16_08:05,105
2023.02.16_08:08,100
2023.02.16_08:15,92
2023.02.16_08:18,91
2023.02.16_08:25,91
2023.02.16_08:30,90
2023.02.16_08:33,90
2023.02.16_08:40,94
