2023.02.25_00:00,84
2023.02.25_00:01,84
2023.02.25_00:03,84
2023.02.25_00:10,84
2023.02.25_00:13,84
2023.02.25_00:20,84
2023.02.25_00:23,84
2023.02.25_00:27,83
2023.02.25_00:33,84
2023.02.25_00:37,92
2023.02.25_00:44,84
2023.02.25_00:51,84
2023.02.25_00:53,84
2023.02.25_00:58,84
2023.02.25_01:01,82
2023.02.25_01:01,83
2023.02.25_01:10,84
2023.02.25_01:12,83
2023.02.25_01:18,80
2023.02.25_01:25,80
2023.02.25_01:26,80
2023.02.25_01:31,79
2023.02.25_01:36,80
2023.02.25_01:39,79
2023.02.25_01:42,80
2023.02.25_01:47,80
2023.02.25_01:52,79
2023.02.25_02:00,84
2023.02.25_02:04,84
2023.02.25_02:06,80
2023.02.25_02:10,84
2023.02.25_02:12,84
2023.02.25_02:20,84
2023.02.25_02:24,84
2023.02.25_02:29,84
2023.02.25_02:32,86
2023.02.25_02:36,81
2023.02.25_02:39,80
2023.02.25_02:45,73
2023.02.25_02:51,69
2023.02.25_02:54,64
2023.02.25_02:59,73
2023.02.25_03:03,72
2023.02.25_03:06,72
2023.02.25_03:09,73
2023.02.25_03:11,72
2023.02.25_03:14,72
2023.02.25_03:17,72
2023.02.25_03:22,75
2023.02.25_03:29,85
2023.02.25_03:35,73
2023.02.25_03:39,79
2023.02.25_03:44,79
2023.02.25_03:47,84
2023.02.25_03:50,84
2023.02.25_03:54,84
2023.02.25_03:57,79
2023.02.25_04:06,80
2023.02.25_04:10,72
2023.02.25_04:14,73
2023.02.25_04:17,84
2023.02.25_04:21,73
2023.02.25_04:22,79
2023.02.25_04:27,84
2023.02.25_04:36,84
2023.02.25_04:38,84
2023.02.25_04:42,84
2023.02.25_04:50,84
2023.02.25_04:51,84
2023.02.25_04:52,84
2023.02.25_05:01,64
2023.02.25_05:02,72
2023.02.25_05:07,72
2023.02.25_05:12,73
2023.02.25_05:17,73
2023.02.25_05:21,74
2023.02.25_05:21,73
2023.02.25_05:27,74
2023.02.25_05:32,75
2023.02.25_05:39,72
2023.02.25_05:44,73
2023.02.25_05:48,72
2023.02.25_05:51,80
2023.02.25_05:54,84
2023.02.25_05:58,84
2023.02.25_06:04,85
2023.02.25_06:11,84
2023.02.25_06:15,84
